product_name,overall_rating,review
White Kalia Graphic Print Men's Round Neck T-Shirt,4.7,Excellent product! Highly recommended.
Wells Smith Solid Men's Polo T-Shirt,4.64,Amazing experience using this. Will buy again!
Wrangler Solid Men's Round Neck T-Shirt,3.0,"Decent quality, satisfied with the purchase."
Weaverfinch Solid Men's Round Neck T-Shirt,2.3,"Average product, not worth the price."
Webplaza Printed Men's Round Neck T-Shirt,3.59,"Decent quality, satisfied with the purchase."
Winfield Printed Men's Round Neck T-Shirt,3.96,"Good product, but could be better."
Well on Embroidered Men's Polo Neck T-Shirt,5.0,Excellent product! Highly recommended.
Wrangler Printed Men's Round Neck T-Shirt,2.66,Not up to the mark. Expected better.
Weardo Solid Men's Polo Neck T-Shirt,4.58,Loved it! Great quality and value for money.
Winfield Printed Men's Round Neck T-Shirt,3.69,"Good product, but could be better."
Wrangler Solid Men's V-neck T-Shirt,3.0,Value for money but has some minor issues.
Whistle Solid Men's Round Neck T-Shirt,3.65,"Good product, but could be better."
Wells Smith Solid Men's Polo T-Shirt,4.91,Excellent product! Highly recommended.
White Kalia Printed Men's Round Neck T-Shirt,2.74,Has some flaws but works okay.
Wrogn Solid Men's Round Neck T-Shirt,4.91,Loved it! Great quality and value for money.
Wrogn Solid Men's V-neck T-Shirt,5.0,Loved it! Great quality and value for money.
FIFO Bottom Women's  Combo,2.29,"Average product, not worth the price."
Be 13 Printed Baby Boy's Round Neck T-Shirt,4.28,Amazing experience using this. Will buy again!
AntiqueShop ABKL_GRN,3.07,Value for money but has some minor issues.
AntiqueShop ABKL_PL_PL_PL,3.1,"Good product, but could be better."
Gkidz Boy's Vest,4.96,Amazing experience using this. Will buy again!
FIFO Bottom Women's  Combo,2.9,Not up to the mark. Expected better.
AntiqueShop ABKL_GRN_GRN_GRN,4.45,Excellent product! Highly recommended.
AntiqueShop ABKL_PL_PNK_PNK,2.5,Not up to the mark. Expected better.
United Colors of Benetton Printed Round Neck T-Shirt,2.78,Not up to the mark. Expected better.
Be 13 Printed Baby Boy's Round Neck T-Shirt,4.33,Excellent product! Highly recommended.
AntiqueShop ABKL_PL_PL_PNK,3.25,"Good product, but could be better."
Esteem Boy's Drawer,5.0,Excellent product! Highly recommended.
Dremel 2615.023.132 Plastic Friction Work Bench Cabinet,3.24,"Decent quality, satisfied with the purchase."
Bodycare Boy's Vest,4.31,Excellent product! Highly recommended.
"Britex BT9026 Bluetec Bucherer Analog Watch  - For Boys, Men",3.6,Value for money but has some minor issues.
Be 13 Printed Baby Boy's Round Neck T-Shirt,4.98,Excellent product! Highly recommended.
Bodycare Boy's Vest,4.57,Amazing experience using this. Will buy again!
GINI & JONY Solid Baby Boy's Round Neck T-Shirt,2.88,"Average product, not worth the price."
United Colors of Benetton Printed Round Neck T-Shirt,2.43,"Average product, not worth the price."
BagsHub Women Black PU Clutch,4.6,Loved it! Great quality and value for money.
Triveni Women Pink Rexine Sling Bag,4.92,Loved it! Great quality and value for money.
Sanaa Creations Alloy Ring,3.42,Value for money but has some minor issues.
ULTRAVISION Full Rim Round Frame,3.3,"Good product, but could be better."
brass gift center Showpiece  -  48 cm,2.71,Not up to the mark. Expected better.
Sanaa Creations Alloy Ring,3.29,Value for money but has some minor issues.
Zobello Slim Fit Men's Grey Trousers,2.83,Has some flaws but works okay.
VINSON LONDON Full Rim Oval Frame,3.6,Value for money but has some minor issues.
Silvesto India Stone Pearl Silver Ring,4.01,Amazing experience using this. Will buy again!
"ABEEZ Boys, Men, Girls",2.88,Not up to the mark. Expected better.
ColorPlus Slim Fit Men's Black Trousers,4.73,Excellent product! Highly recommended.
VINSON LONDON Full Rim Oval Frame,4.15,Amazing experience using this. Will buy again!
Park Avenue Regular Fit Men's Brown Trousers,2.94,"Average product, not worth the price."
Sanaa Creations Alloy Ring,3.15,Value for money but has some minor issues.
PrettySecrets Women's,4.98,Excellent product! Highly recommended.
Satynam Women's Nighty,4.33,Loved it! Great quality and value for money.
Squirrel Women's Nighty,3.14,"Good product, but could be better."
Satynam Women's Nighty,2.09,Has some flaws but works okay.
Nucode Graphic Print Men's Round Neck T-Shirt,2.11,Has some flaws but works okay.
Oviyon Solid Men's Polo Neck T-Shirt,4.59,Excellent product! Highly recommended.
Numero Uno Striped Men's Polo Neck T-Shirt,4.09,Excellent product! Highly recommended.
Nucode Solid Men's V-neck T-Shirt,2.96,"Average product, not worth the price."
Numero Uno Solid Men's V-neck T-Shirt,2.45,Has some flaws but works okay.
Numero Uno Solid Men's Round Neck T-Shirt,3.31,"Good product, but could be better."
Oviyon Solid Men's Round Neck T-Shirt,4.66,Amazing experience using this. Will buy again!
Oviyon Printed Men's Round Neck T-Shirt,3.81,Value for money but has some minor issues.
Orange and Orchid Solid Men's Polo T-Shirt,4.72,Amazing experience using this. Will buy again!
Nuteez Solid Men's Round Neck T-Shirt,3.72,"Good product, but could be better."
"Nitlon Solid Men's Henley, Round Neck T-Shirt",3.99,"Decent quality, satisfied with the purchase."
Okane Solid Men's Round Neck T-Shirt,3.96,"Good product, but could be better."
Ninja Turtles Printed Men's Round Neck T-Shirt,4.86,Excellent product! Highly recommended.
Osho Fashion Concepts Printed Men's V-neck T-Shirt,3.58,"Decent quality, satisfied with the purchase."
Numero Uno Solid Men's V-neck T-Shirt,4.07,Amazing experience using this. Will buy again!
Ninja Turtles Printed Men's Polo T-Shirt,2.39,"Average product, not worth the price."
Nucode Graphic Print Men's Round Neck T-Shirt,5.0,Excellent product! Highly recommended.
Nirvana Printed Men's Round Neck T-Shirt,2.93,"Average product, not worth the price."
Oviyon Printed Men's Round Neck T-Shirt,2.48,Not up to the mark. Expected better.
Numero Uno Printed Men's Polo Neck T-Shirt,3.2,"Decent quality, satisfied with the purchase."
Opiumstreet Printed Men's Round Neck T-Shirt,2.91,Has some flaws but works okay.
Oviyon Solid Men's V-neck T-Shirt,3.89,"Decent quality, satisfied with the purchase."
Okane Printed Men's Round Neck T-Shirt,4.62,Amazing experience using this. Will buy again!
Okane Printed Men's Round Neck T-Shirt,2.22,Not up to the mark. Expected better.
Northern Lights Striped Men's V-neck T-Shirt,4.37,Loved it! Great quality and value for money.
Nod'R Solid Men's Round Neck T-Shirt,3.06,Value for money but has some minor issues.
Numero Uno Solid Men's V-neck T-Shirt,2.07,Has some flaws but works okay.
Numero Uno Printed Men's Round Neck T-Shirt,4.0,Amazing experience using this. Will buy again!
Ocean 9 Striped Men's Polo T-Shirt,4.19,Amazing experience using this. Will buy again!
Numero Uno Printed Men's Round Neck T-Shirt,4.01,Excellent product! Highly recommended.
Oviyon Solid Men's Polo Neck T-Shirt,3.35,"Good product, but could be better."
Nimya Solid Men's Polo Neck T-Shirt,2.19,Not up to the mark. Expected better.
Northern Lights Solid Men's Round Neck T-Shirt,2.25,Has some flaws but works okay.
Oviyon Printed Men's V-neck T-Shirt,4.01,Amazing experience using this. Will buy again!
Norwood Striped Men's Polo Neck T-Shirt,2.72,Not up to the mark. Expected better.
Numero Uno Striped Men's Polo Neck T-Shirt,3.95,Value for money but has some minor issues.
Nod'R Solid Men's Round Neck T-Shirt,4.18,Loved it! Great quality and value for money.
Nimya Solid Men's Polo Neck T-Shirt,2.62,Not up to the mark. Expected better.
Oviyon Solid Men's Round Neck T-Shirt,3.2,"Decent quality, satisfied with the purchase."
Okane Solid Men's Round Neck T-Shirt,3.71,Value for money but has some minor issues.
Origin Thai Solid Men's V-neck T-Shirt,3.33,"Decent quality, satisfied with the purchase."
Numero Uno Striped Men's Polo Neck T-Shirt,2.72,Has some flaws but works okay.
Numero Uno Solid Men's Round Neck T-Shirt,3.9,"Good product, but could be better."
Numero Uno Printed Men's Round Neck T-Shirt,4.23,Loved it! Great quality and value for money.
Nirvana Printed Men's Round Neck T-Shirt,3.04,"Good product, but could be better."
Okane Striped Men's Polo Neck T-Shirt,3.64,"Good product, but could be better."
Okane Printed Men's Round Neck T-Shirt,3.55,"Good product, but could be better."
Nivia Solid Men's Round Neck T-Shirt,3.14,"Good product, but could be better."
Norwood Striped Men's Polo Neck T-Shirt,4.42,Excellent product! Highly recommended.
OuttaSkin Striped Men's Polo Neck T-Shirt,4.17,Loved it! Great quality and value for money.
Ninja Turtles Printed Men's Round Neck T-Shirt,4.07,Amazing experience using this. Will buy again!
Northern Lights Solid Men's Polo Neck T-Shirt,4.1,Excellent product! Highly recommended.
Ovl Graphic Print Men's Round Neck T-Shirt,5.0,Amazing experience using this. Will buy again!
Okane Solid Men's Round Neck T-Shirt,2.87,Not up to the mark. Expected better.
Okane Solid Men's Polo T-Shirt,4.46,Excellent product! Highly recommended.
Onn Solid Men's Polo Neck T-Shirt,4.92,Excellent product! Highly recommended.
Orange and Orchid Striped Men's Polo T-Shirt,4.27,Loved it! Great quality and value for money.
Nucode Graphic Print Men's Round Neck T-Shirt,4.0,Excellent product! Highly recommended.
Numero Uno Printed Men's V-neck T-Shirt,3.56,Value for money but has some minor issues.
Ninja Turtles Printed Men's Round Neck T-Shirt,3.0,"Decent quality, satisfied with the purchase."
Outtaskin Striped Men's Round Neck T-Shirt,2.72,Has some flaws but works okay.
Numero Uno Solid Men's Polo Neck T-Shirt,3.99,"Good product, but could be better."
Numero Uno Solid Men's Polo T-Shirt,3.12,"Decent quality, satisfied with the purchase."
Origin Thai Printed Men's Round Neck T-Shirt,2.16,"Average product, not worth the price."
Okane Solid Men's Round Neck T-Shirt,4.71,Loved it! Great quality and value for money.
Northern Lights Solid Men's Polo Neck T-Shirt,2.45,Not up to the mark. Expected better.
Oviyon Printed Men's V-neck T-Shirt,4.6,Amazing experience using this. Will buy again!
Osberry Solid Men's Henley T-Shirt,2.57,Not up to the mark. Expected better.
Orange Plum Printed Men's Round Neck T-Shirt,3.78,Value for money but has some minor issues.
Nimya Solid Men's Polo Neck T-Shirt,2.91,Has some flaws but works okay.
Ninja Turtle Printed Men's Polo T-Shirt,2.0,Not up to the mark. Expected better.
Origin Thai Solid Men's V-neck T-Shirt,3.07,"Good product, but could be better."
Orange and Orchid Solid Men's Polo T-Shirt,4.47,Amazing experience using this. Will buy again!
Ocean Race Graphic Print Men's Round Neck T-Shirt,4.48,Amazing experience using this. Will buy again!
Numero Uno Printed Men's V-neck T-Shirt,4.0,Amazing experience using this. Will buy again!
Norwood Striped Men's Polo Neck T-Shirt,4.72,Loved it! Great quality and value for money.
Nivia Solid Men's Round Neck T-Shirt,3.3,Value for money but has some minor issues.
Ocean Race Graphic Print Men's Round Neck T-Shirt,4.23,Excellent product! Highly recommended.
Outtaskin Striped Men's Polo Neck T-Shirt,2.46,Not up to the mark. Expected better.
Ocean Race Solid Men's Round Neck T-Shirt,3.0,"Good product, but could be better."
Ovl Graphic Print Men's Round Neck T-Shirt,4.62,Amazing experience using this. Will buy again!
Orange and Orchid Striped Men's Polo T-Shirt,3.85,"Decent quality, satisfied with the purchase."
Oviyon Printed Men's Round Neck T-Shirt,2.62,Not up to the mark. Expected better.
Nirvana Printed Men's Round Neck T-Shirt,4.02,Loved it! Great quality and value for money.
Nimya Solid Men's Polo Neck T-Shirt,2.04,Not up to the mark. Expected better.
Ocean Race Graphic Print Men's Round Neck T-Shirt,3.83,"Decent quality, satisfied with the purchase."
Northern Lights Striped Men's Round Neck T-Shirt,4.48,Excellent product! Highly recommended.
Numero Uno Solid Men's Round Neck T-Shirt,4.88,Amazing experience using this. Will buy again!
Nimbus Solid Men's Flap Collar Neck T-Shirt,4.07,Excellent product! Highly recommended.
Northern Lights Striped Men's Polo Neck T-Shirt,2.3,"Average product, not worth the price."
Ocean Race Graphic Print Men's Round Neck T-Shirt,4.98,Excellent product! Highly recommended.
One For Blue Printed Men's Round Neck T-Shirt,2.28,"Average product, not worth the price."
Nimya Solid Men's Polo Neck T-Shirt,3.13,"Good product, but could be better."
Ocean Race Solid Men's Round Neck T-Shirt,3.04,Value for money but has some minor issues.
Nucode Graphic Print Men's Round Neck T-Shirt,3.38,Value for money but has some minor issues.
Officers Choice Solid Men's Round Neck T-Shirt,3.3,Value for money but has some minor issues.
Numero Uno Printed Men's Round Neck T-Shirt,4.19,Loved it! Great quality and value for money.
Orange And Orchid Striped Men's Polo Neck T-Shirt,2.86,"Average product, not worth the price."
Numero Uno Solid Men's Round Neck T-Shirt,3.55,Value for money but has some minor issues.
Numero Uno Striped Men's Polo T-Shirt,4.26,Excellent product! Highly recommended.
Okane Printed Men's Round Neck T-Shirt,2.95,"Average product, not worth the price."
Numero Uno Solid Men's Henley T-Shirt,3.78,"Decent quality, satisfied with the purchase."
Ninja Turtle Printed Men's Round Neck T-Shirt,2.26,Not up to the mark. Expected better.
OuttaSkin Striped Men's Polo Neck T-Shirt,3.59,Value for money but has some minor issues.
Okane Solid Men's Round Neck T-Shirt,2.85,"Average product, not worth the price."
Northern Lights Striped Men's Polo Neck T-Shirt,4.0,Excellent product! Highly recommended.
Northern Lights Solid Men's Round Neck T-Shirt,2.68,Has some flaws but works okay.
Ocean Race Graphic Print Men's Round Neck T-Shirt,4.54,Amazing experience using this. Will buy again!
Osberry Printed Men's Round Neck T-Shirt,2.81,"Average product, not worth the price."
Nimya Solid Men's Polo Neck T-Shirt,4.44,Loved it! Great quality and value for money.
"Nitlon Solid Men's Henley, Round Neck T-Shirt",2.86,Has some flaws but works okay.
Orange and Orchid Striped Men's Polo T-Shirt,2.83,"Average product, not worth the price."
Orange and Orchid Striped Men's Polo T-Shirt,4.0,Loved it! Great quality and value for money.
Nimya Solid Men's Polo Neck T-Shirt,2.62,"Average product, not worth the price."
Oviyon Solid Men's Round Neck T-Shirt,4.59,Amazing experience using this. Will buy again!
O And O Printed Men's Round Neck T-Shirt,3.42,"Decent quality, satisfied with the purchase."
Numero Uno Solid Men's V-neck T-Shirt,2.53,Not up to the mark. Expected better.
Nod'R Solid Men's Round Neck T-Shirt,2.19,"Average product, not worth the price."
Oviyon Solid Men's Round Neck T-Shirt,3.56,"Good product, but could be better."
Oharish Printed Men's Round Neck T-Shirt,2.4,Not up to the mark. Expected better.
Northern Lights Solid Men's Polo Neck T-Shirt,3.45,"Decent quality, satisfied with the purchase."
Nucode Solid Men's Polo T-Shirt,2.46,Not up to the mark. Expected better.
Nimya Solid Men's Polo Neck T-Shirt,3.36,"Decent quality, satisfied with the purchase."
Nimya Solid Men's Polo Neck T-Shirt,4.74,Amazing experience using this. Will buy again!
Origin Thai Solid Men's V-neck T-Shirt,3.04,Value for money but has some minor issues.
Numero Uno Solid Men's Polo Neck T-Shirt,3.09,Value for money but has some minor issues.
Nod'R Solid Men's V-neck T-Shirt,4.48,Loved it! Great quality and value for money.
Nimya Solid Men's Polo Neck T-Shirt,3.97,Value for money but has some minor issues.
Nimya Solid Men's Polo Neck T-Shirt,4.71,Excellent product! Highly recommended.
Norwood Striped Men's Polo Neck Reversible T-Shirt,3.81,"Good product, but could be better."
Origin Thai Solid Men's V-neck T-Shirt,4.03,Excellent product! Highly recommended.
Orange and Orchid Printed Men's Round Neck T-Shirt,4.4,Loved it! Great quality and value for money.
Ninja Turtle Printed Men's Round Neck T-Shirt,2.01,"Average product, not worth the price."
Orange and Orchid Striped Men's Polo T-Shirt,2.26,Not up to the mark. Expected better.
Nimya Solid Men's Polo Neck T-Shirt,3.81,"Good product, but could be better."
Numero Uno Solid Men's V-neck T-Shirt,4.05,Loved it! Great quality and value for money.
Nod'R Solid Men's Round Neck T-Shirt,4.25,Amazing experience using this. Will buy again!
